areaSqm,longitude,latitude,propertyType,rent
12,5.391225,52.172251,Room,355
12,4.48614,52.159456,Room,525
20,6.806849,52.270902,Room,425
20,6.806849,52.270902,Room,425
20,6.806849,52.270902,Room,425
20,6.806849,52.270902,Room,425
14,4.832608,52.442122,Room,500
30,6.009052,52.226333,Anti-squat,254
9,6.891282,52.241946,Room,335
30,4.870344,52.38527,Apartment,1200
20,4.859961,52.373177,Room,700
12,4.256228,52.068197,Room,560
8,4.256228,52.068197,Room,460
11,6.580607,53.224056,Room,320
40,4.488442,51.900165,Room,1000
40,4.836705,52.358971,Room,500
16,6.554731,53.212732,Room,345
17,4.97687,52.325274,Room,500
44,6.558471,53.222427,Apartment,900
40,6.567622,53.2157,Room,420
6,4.495397,52.155524,Room,200
10,4.378538,52.00196,Room,375
18,6.565678,53.223505,Room,805
16,5.478538,51.473776,Room,400
17,4.886567,52.423504,Room,750
18,4.802994,52.354952,Room,750
40,5.939319,51.988991,Apartment,525
18,5.076366,51.568492,Room,299
65,6.583935,53.226647,Apartment,900
45,4.753447,52.383709,Apartment,900
24,4.654566,52.485336,Apartment,600
48,4.664285,52.49553,Apartment,1150
20,5.391681,52.151781,Apartment,425
15,6.500444,53.216568,Apartment,360
26,5.897671,51.984022,Apartment,509
55,5.969291,51.995663,Apartment,830
61,5.891116,51.958137,Apartment,790
112,5.903779,51.942017,Apartment,995
70,4.480311,51.916613,Apartment,1275
48,4.477387,51.886836,Apartment,845
91,4.509335,51.896632,Apartment,1300
87,5.002742,52.352058,Apartment,1800
68,4.962373,52.329008,Apartment,1695
65,4.870113,52.370456,Apartment,1750
135,5.031116,52.230197,Apartment,1950
15,4.814292,52.347395,Room,650
32,5.077163,51.552322,Studio,719
9,4.913717,52.383644,Room,700
35,5.923497,51.980897,Studio,745
14,6.858403,52.229316,Room,355
78,5.854248,51.840871,Apartment,1300
18,5.672557,50.84435,Room,459
82,5.126463,52.076012,Apartment,1495
12,4.491608,52.043259,Room,350
27,4.479524,52.16151,Room,700
11,5.728078,50.850326,Room,300
14,6.896382,52.220084,Room,340
10,4.457616,51.907413,Room,200
20,5.026468,52.131735,Room,600
35,4.489355,52.152069,Room,500
30,6.567622,53.2157,Room,350
6,6.533267,53.194123,Room,300
75,4.892747,52.344929,Apartment,800
65,5.671151,50.852622,Apartment,950
83,5.667358,50.851299,Apartment,1295
22,5.673253,50.851746,Room,485
65,5.706537,50.84338,Studio,750
21,6.175748,51.371333,Room,345
14,5.809327,53.204985,Room,336
21,5.854398,51.952253,Room,310
25,4.509774,51.895284,Room,650
15,6.583692,53.197571,Room,350
61,4.788421,52.358256,Apartment,1500
7,4.453187,51.917254,Room,410
50,4.855216,52.353419,Apartment,1475
15,6.730335,51.979573,Room,450
20,4.357097,52.010591,Room,320
54,6.563632,53.228845,Apartment,1295
9,6.571281,53.217833,Room,392
15,4.930442,52.407053,Room,695
18,4.898728,52.347053,Room,800
16,5.08866,52.076971,Room,360
50,4.402754,51.916102,Apartment,975
90,4.284861,52.084199,Apartment,1750
25,4.577649,51.96686,Room,550
15,4.577649,51.96686,Room,450
17,4.806228,51.574909,Room,399
90,5.117506,52.091098,Apartment,1540
14,6.968929,52.983598,Room,345
11,5.273543,52.401382,Room,550
18,4.37409,52.007844,Room,350
30,5.859548,51.843821,Room,580
42,4.471428,51.928992,Apartment,1095
61,4.683235,52.506667,Apartment,95
63,5.29525,51.689133,Apartment,1390
65,5.294453,51.685607,Apartment,1050
122,5.222095,51.754342,Apartment,1295
29,5.071233,51.559827,Apartment,616
19,4.466406,51.915549,Room,550
26,5.053558,51.569453,Studio,449
50,4.497575,51.925003,Apartment,575
45,5.97835,52.27613,Apartment,575
13,6.899375,52.222049,Room,250
62,6.893383,52.224085,Apartment,695
185,5.474151,51.471655,Apartment,1695
60,4.88921,52.364745,Apartment,1850
76,5.925114,50.92887,Apartment,850
9,4.903727,52.351023,Room,810
12,5.085773,52.117981,Room,200
20,6.178697,51.358118,Room,335
18,5.981165,50.892359,Room,335
25,6.545446,53.217141,Room,435
55,5.48725,51.457943,Apartment,750
60,5.492837,51.439075,Apartment,850
12,4.418765,51.914758,Room,425
12,4.418765,51.914758,Room,425
18,4.884098,52.377298,Room,750
27,4.629493,52.399537,Room,375
14,6.55167,53.212726,Room,470
12,4.498646,52.165159,Room,425
16,4.502843,52.164839,Room,450
16,4.345602,52.082859,Room,359
13,5.66723,50.852908,Room,280
13,5.66723,50.852908,Room,290
8,5.466593,51.43743,Room,265
63,5.118813,52.08631,Apartment,850
16,4.990872,52.360914,Room,830
24,4.761982,51.584892,Room,435
15,4.341783,51.995196,Room,600
10,4.341783,51.995196,Room,500
8,4.341783,51.995196,Room,300
25,4.358027,51.999274,Studio,500
14,6.566984,53.221923,Room,410
20,5.126151,52.077713,Room,530
21,5.138241,52.066507,Room,485
7,4.84681,52.384137,Room,711
80,6.558249,53.207595,Apartment,710
12,4.49005,51.922638,Room,515
23,5.921978,51.983633,Room,535
35,6.902059,52.214719,Apartment,720
16,5.070252,51.558641,Room,445
20,4.958902,52.307013,Room,650
25,5.124924,52.093762,Apartment,550
24,6.583267,53.082488,Studio,600
20,4.346387,52.072938,Room,525
20,4.399894,51.924523,Room,499
20,5.262348,52.094088,Room,1
50,4.125227,51.835437,Room,650
11,6.54994,53.224937,Room,325
24,4.346387,52.072938,Room,550
14,6.54994,53.224937,Room,395
16,5.869562,51.83648,Studio,550
29,4.841029,52.355187,Studio,750
13,5.869562,51.83648,Studio,375
25,5.140592,52.097419,Room,400
65,5.457803,51.422222,Apartment,1150
8,5.08123,52.113929,Room,200
45,4.89185,52.352722,Room,750
16,5.402745,52.153516,Room,385
9,4.839547,52.354464,Room,650
66,4.857314,52.379559,Apartment,1850
68,4.964622,52.372874,Apartment,1500
25,5.093697,51.56069,Room,560
38,5.077259,51.561833,Room,590
20,5.093697,51.56069,Room,450
71,5.510255,51.425067,Apartment,1300
100,5.483796,51.415538,Apartment,1745
65,6.749097,52.668789,Room,575
90,4.889291,52.34692,Apartment,1995
14,5.712744,50.863555,Room,325
60,5.679435,50.844324,Apartment,845
18,5.680463,50.846259,Room,410
59,5.678345,50.849274,Apartment,960
18,4.884726,52.327623,Room,750
40,4.488442,51.900165,Room,1000
55,6.562043,53.228205,Apartment,900
13,4.852206,52.378721,Room,750
13,4.852206,52.378721,Room,700
15,6.858749,52.193436,Studio,550
6,4.873039,52.376931,Room,637
12,4.850168,52.352051,Room,890
14,4.99972,52.353927,Room,600
18,4.774281,51.58806,Room,570
65,4.835948,52.384128,Apartment,1400
16,6.560897,53.214307,Room,480
40,4.46529,51.913609,Room,561
70,6.547094,53.214105,Apartment,1395
45,5.077124,51.546492,Apartment,800
15,5.070225,52.120622,Room,475
15,6.898025,52.215132,Apartment,425
12,6.870374,52.211829,Room,239
24,4.595025,52.493924,Room,600
24,4.595025,52.493924,Room,600
16,4.482143,51.892656,Room,350
9,6.562933,53.207619,Room,340
15,5.364094,52.134772,Room,600
56,4.84749,52.3737,Apartment,1700
12,5.874304,51.844389,Room,298
8,6.902584,52.231115,Room,350
76,4.889253,52.345522,Apartment,2000
16,4.469677,52.156574,Room,475
16,4.523818,51.952386,Room,400
16,4.523818,51.952386,Room,400
20,4.625652,52.361131,Studio,495
10,5.528809,52.030106,Room,375
15,5.311944,51.687657,Room,395
20,5.919121,51.964626,Room,500
7,5.210562,52.365771,Room,350
16,4.482143,51.892656,Room,350
38,6.565958,53.221248,Studio,575
18,4.352954,51.99601,Room,320
18,4.51202,51.919398,Room,372
20,6.57254,53.212358,Room,435
20,5.123788,52.086218,Room,440
90,5.949845,51.226933,Apartment,795
14,6.897239,52.221361,Room,255
15,6.896113,52.208463,Room,275
30,4.871107,52.354073,Room,999
21,4.620235,52.334036,Room,550
50,4.276747,52.108846,Apartment,1100
40,5.279855,51.809101,Studio,695
18,4.804011,52.381827,Room,750
21,4.856082,52.351712,Room,795
18,6.596375,53.299372,Room,350
90,5.876862,51.841364,Apartment,900
12,4.463788,51.934512,Room,305
30,4.812554,52.353742,Room,800
15,4.822207,52.356543,Room,650
15,5.657387,51.962689,Room,375
16,4.486198,51.923052,Room,590
30,6.557951,53.004156,Anti-squat,254
70,4.861496,52.358438,Apartment,1830
10,6.910253,52.190047,Room,365
11,6.910253,52.190047,Room,375
15,6.910253,52.190047,Room,400
14,6.910253,52.190047,Room,390
50,4.125227,51.835437,Room,750
10,5.844827,53.215789,Room,330
42,5.13668,52.083979,Apartment,975
26,4.363289,52.005665,Studio,850
9,4.486398,51.925897,Room,385
15,5.673636,50.859593,Studio,425
15,4.48354,52.147827,Room,330
25,4.351559,51.993091,Room,400
11,3.554188,51.465253,Room,310
12,6.893641,52.221527,Room,330
18,4.307873,52.092382,Room,600
32,5.13668,52.083979,Studio,850
25,4.375751,52.005633,Room,490
60,5.246472,52.024379,Apartment,825
14,4.779057,52.651062,Room,455
24,4.958901,52.311082,Room,800
45,3.576359,51.443613,Studio,460
24,5.116808,52.116103,Room,495
146,5.829363,53.190993,Room,850
80,5.796489,53.187234,Apartment,850
60,6.600376,53.172017,Apartment,995
10,6.525374,53.230236,Room,280
9,4.957096,52.343128,Room,275
27,6.577481,53.215069,Studio,575
27,6.572464,53.216551,Studio,595
14,6.551721,53.211393,Room,305
22,5.92929,51.980907,Studio,520
70,5.084855,52.093718,Apartment,1650
20,4.279878,52.076016,Room,425
20,3.576359,51.443613,Room,290
10,4.476102,52.156074,Room,375
9,4.485844,51.924217,Room,650
18,5.963055,51.993257,Apartment,380
34,6.59481,53.227444,Apartment,815
16,4.279878,52.076016,Room,400
80,4.868371,51.693605,Apartment,1125
25,6.572077,53.216551,Studio,695
45,6.897979,52.22004,Apartment,925
35,6.565155,53.20758,Studio,715
20,5.978391,50.89354,Anti-squat,222
35,6.565155,53.20758,Studio,720
12,5.088917,52.107306,Room,370
14,4.442708,51.909323,Room,550
15,5.078202,51.56445,Room,280
12,4.979117,52.319012,Room,463
54,5.250919,51.695743,Apartment,935
26,6.895209,52.221405,Studio,800
19,6.874114,52.218243,Room,280
45,4.475761,52.155622,Apartment,500
9,5.955042,51.982525,Room,295
16,5.92929,51.980907,Room,345
12,5.060098,51.559243,Apartment,350
20,4.356262,52.014076,Room,350
14,4.946141,52.371958,Room,795
10,4.85845,52.374358,Room,850
126,4.509496,51.897057,Apartment,1950
16,5.869278,50.999344,Room,360
15,5.869278,50.999344,Room,340
18,6.568373,53.228086,Room,375
19,6.568373,53.228086,Room,400
20,4.359338,52.008742,Room,475
19,4.457808,51.927429,Room,390
22,4.625652,52.361131,Room,495
16,4.896227,52.41925,Room,800
14,5.665691,51.967978,Room,230
8,4.86512,52.361311,Room,725
12,5.244307,52.090597,Room,595
35,4.308034,52.074195,Apartment,950
6,4.912304,52.356002,Room,800
40,5.652466,50.834682,Apartment,650
11,6.574793,53.23257,Room,285
20,4.4567,51.906226,Room,490
53,5.117628,52.085083,Apartment,1150
20,5.253951,52.37911,Room,600
10,4.274845,52.077727,Room,475
14,4.359346,52.010665,Room,340
85,4.877251,52.32755,Apartment,1025
80,4.857299,52.357612,Room,1000
10,4.801287,52.375833,Room,600
14,6.906793,52.220956,Room,295
60,5.315578,51.691054,Apartment,650
12,6.861113,52.215683,Room,345
7,4.81927,52.380243,Room,550
13,5.503703,51.438451,Room,357
24,5.677899,50.847498,Studio,710
65,4.867288,52.27654,Apartment,1525
12,4.944698,52.339956,Room,450
50,4.892422,52.34961,Apartment,1200
20,6.533563,53.233019,Room,375
14,4.478619,52.161023,Room,310
58,6.53859,52.920094,Apartment,500
10,5.172271,51.547031,Room,275
13,4.496331,51.90727,Room,725
25,5.082487,52.110199,Studio,900
16,4.338065,51.995386,Room,390
15,5.857178,51.95808,Room,420
91,5.701258,50.849096,Apartment,1000
23,4.922891,52.211067,Room,500
19,6.565678,53.223505,Room,864
8,4.797378,51.575851,Room,250
20,4.644499,52.393271,Room,450
11,6.089014,52.5231,Room,340
15,4.493865,52.154574,Room,500
16,4.698106,52.012625,Room,370
10,4.799014,52.377076,Room,650
20,4.830506,52.371846,Room,750
15,4.859952,52.376118,Room,745
9,6.571281,53.217833,Room,400
70,5.672024,51.978316,Apartment,900
12,6.910969,52.224987,Room,400
68,4.927064,52.356723,Apartment,1950
28,5.337394,51.700128,Room,351
12,4.978778,52.29454,Room,550
22,6.574029,53.217761,Room,370
15,4.354499,52.006719,Room,245
57,5.975071,51.994643,Apartment,775
45,5.271485,52.371382,Apartment,875
15,4.741978,52.635181,Room,500
24,5.922399,51.828145,Room,488
12,5.208804,52.066055,Room,227
12,4.508356,51.929099,Room,400
30,4.352052,52.012348,Room,280
18,6.914647,52.225301,Room,320
116,4.474719,51.891309,Apartment,1215
90,4.562051,51.966523,Apartment,1100
20,4.375142,51.996288,Room,550
50,5.309691,51.691974,Apartment,900
16,5.679654,50.850238,Room,400
12,5.681445,50.849831,Room,395
16,5.29398,51.71048,Room,350
12,4.954947,52.305282,Room,500
45,5.882807,51.727396,Apartment,720
17,5.907518,51.826652,Room,270
13,5.594246,52.125227,Room,495
25,4.828112,52.373074,Room,850
110,4.655886,51.591131,Room,550
13,5.613051,51.656151,Room,295
17,4.443283,51.915548,Room,550
24,5.86215,51.842992,Room,435
16,6.88617,52.226613,Room,243
48,4.875153,52.391491,Apartment,1200
30,4.358612,52.00796,Room,250
90,6.293611,52.035601,Apartment,590
10,4.901888,52.352918,Room,600
28,5.096276,52.019621,Room,425
35,4.946141,52.371958,Room,850
20,6.900048,52.228525,Room,385
12,4.870946,52.321187,Room,290
16,5.961578,52.222541,Room,350
56,4.498765,51.922817,Apartment,850
12,4.947237,52.325317,Room,750
16,4.540114,51.944427,Room,500
12,6.910015,52.221096,Room,260
11,5.858874,51.843926,Room,310
15,6.667887,52.349663,Room,450
18,5.184952,52.221786,Room,420
50,4.881486,52.387255,Apartment,1300
15,4.913419,52.356257,Room,900
20,4.358115,52.015939,Room,328
18,4.471918,51.928884,Room,730
20,4.509743,51.923727,Studio,760
25,4.358473,51.983657,Studio,600
15,4.790669,51.611757,Room,395
40,5.934906,51.987366,Apartment,760
7,4.878036,52.313734,Room,650
10,4.878036,52.313734,Room,700
9,5.457166,51.471773,Room,250
17,4.983304,51.577741,Room,550
11,6.907778,52.189312,Room,315
16,6.907778,52.189312,Room,350
17,4.868326,52.346026,Room,500
16,4.868326,52.346026,Room,500
19,4.437342,51.914559,Room,442
50,5.645842,51.982748,Apartment,800
8,4.987235,52.364267,Room,800
9,4.364349,51.983919,Room,350
10,5.483935,51.489126,Room,360
70,6.547094,53.214105,Apartment,900
14,4.656974,52.386988,Room,490
50,5.960391,52.19308,Apartment,850
22,5.712242,50.850146,Room,362
16,5.712242,50.850146,Room,309
16,6.413363,53.129509,Room,300
22,4.578782,51.964991,Room,650
40,4.333501,52.082668,Studio,900
10,4.755676,51.586599,Room,300
23,5.184134,52.217498,Room,600
35,6.579706,53.232387,Studio,825
85,4.525032,51.897384,Apartment,1395
80,6.894852,52.216481,Apartment,925
50,6.577969,53.218527,Room,975
18,5.174768,52.217821,Room,495
16,4.800887,52.360517,Room,600
20,4.844367,52.374358,Room,650
17,4.854218,52.384321,Room,550
9,6.553369,53.236831,Room,335
11,4.970084,52.269047,Room,550
27,4.779142,51.587163,Studio,565
16,4.795748,51.610643,Room,500
16,4.796562,51.610384,Room,495
16,4.796562,51.610384,Room,500
20,4.943439,52.321012,Room,550
11,5.467492,51.4369,Room,310
16,3.580203,51.450249,Room,270
16,3.580203,51.450249,Room,300
14,3.580203,51.450249,Room,290
14,4.820481,52.380444,Room,750
28,4.660033,52.366533,Room,550
12,4.817735,52.383704,Room,750
10,5.487915,51.426431,Room,425
11,4.977436,52.321571,Room,350
70,4.608162,52.352125,Apartment,1600
55,4.804809,52.485777,Apartment,980
9,4.961594,52.346125,Room,600
15,4.360572,52.007715,Room,400
20,4.361637,52.009087,Room,325
14,4.556545,51.943079,Room,535
10,4.471976,52.153139,Room,260
65,6.893835,52.219851,Apartment,925
65,4.422492,51.943468,Apartment,1100
16,4.483321,51.939725,Room,725
55,5.156009,52.217268,Apartment,1017
72,5.640671,52.351197,Apartment,950
30,4.454215,51.914947,Studio,680
12,5.666917,50.850369,Room,410
17,4.836511,52.384136,Room,750
14,4.799349,52.351664,Room,600
14,4.799349,52.351664,Room,575
19,4.412955,51.916029,Room,400
16,4.425069,52.208351,Room,550
40,4.81786,52.37467,Apartment,970
50,5.797149,51.812277,Studio,775
100,5.809991,51.815255,Apartment,1200
18,4.810903,52.441477,Room,650
13,4.480724,51.911146,Room,495
35,4.499742,51.898606,Room,700
60,4.326907,52.062635,Apartment,1450
18,6.554895,53.208326,Room,399
60,6.800529,52.264599,Studio,625
16,6.577934,53.215667,Room,250
15,5.661818,51.965125,Room,200
12,4.949494,52.317265,Room,600
25,4.958403,52.30169,Room,850
65,4.482557,51.919232,Apartment,1450
14,5.726136,50.825318,Room,322
15,5.725856,50.825366,Room,330
10,5.726136,50.825318,Room,290
15,6.567237,53.228054,Room,340
16,5.108676,52.765586,Room,500
70,4.894735,52.376171,Apartment,1800
22,5.260936,52.394218,Room,540
15,4.892528,52.375213,Room,825
70,4.904597,52.345645,Apartment,1800
17,6.596375,53.299372,Room,350
16,6.908931,52.225054,Room,180
16,4.875172,52.367732,Room,840
12,5.084557,51.558802,Room,290
16,4.653856,52.304788,Room,500
40,4.441989,51.914635,Studio,550
32,6.154075,52.254045,Room,456
18,5.470137,51.433911,Room,240
50,4.892422,52.34961,Apartment,1200
17,6.845605,52.242189,Room,290
15,4.973676,52.313262,Room,650
17,6.888306,52.234594,Room,315
42,4.465199,51.892134,Apartment,575
70,4.467865,51.890374,Apartment,720
63,4.472804,51.889627,Apartment,695
50,5.445761,51.360836,Room,385
17,4.525919,51.881962,Room,275
12,4.613771,52.388466,Room,295
77,5.27074,51.689516,Apartment,1095
100,5.315836,51.710014,Apartment,1395
33,5.302698,51.71375,Studio,720
60,5.083879,51.555921,Apartment,775
29,6.870185,52.228278,Apartment,710
84,6.874732,52.216739,Apartment,795
65,5.450079,51.444585,Apartment,1150
202,5.867305,51.364927,Apartment,1400
130,5.470658,51.46438,Apartment,1400
22,4.450734,51.921937,Apartment,440
50,4.887123,52.368487,Apartment,1650
120,4.876064,52.344971,Apartment,2300
35,6.218618,51.962541,Apartment,445
60,4.383806,51.913303,Apartment,1295
12,5.965684,51.984381,Apartment,335
17,5.897198,51.984802,Apartment,377
25,4.87076,52.345356,Room,875
40,4.880445,52.371079,Apartment,1350
286,4.280403,52.08568,Apartment,4750
75,5.04721,51.574496,Apartment,719
8,4.829312,52.372258,Room,650
16,5.9354,52.220537,Room,420
16,4.944217,52.341797,Room,500
15,5.706606,50.865254,Room,375
16,5.67978,50.848173,Room,365
15,5.706114,50.855506,Room,356
30,5.684848,50.849235,Room,515
21,5.059441,51.548453,Room,450
75,4.914039,52.334499,Apartment,780
40,4.356249,52.012246,Room,560
11,6.881019,52.204761,Room,420
35,4.60615,52.34401,Studio,510
14,5.104929,52.118538,Room,400
14,5.104929,52.118538,Room,400
10,4.860895,52.346403,Room,600
35,4.867711,52.288039,Studio,850
28,4.372832,51.996089,Studio,503
8,4.438536,51.911391,Room,450
11,4.345022,51.988941,Room,390
11,5.139776,52.094107,Room,415
16,5.896362,51.986896,Room,370
16,5.896362,51.986896,Room,370
20,5.691577,51.259207,Room,425
20,5.059297,51.568039,Studio,400
12,4.997388,52.354635,Room,850
20,6.798471,52.25648,Room,300
20,6.574715,53.218226,Room,420
11,5.170763,52.222718,Room,400
35,5.099829,52.099893,Studio,900
11,6.882781,52.205618,Room,200
17,4.876115,52.357353,Room,900
14,4.361585,52.010465,Room,473
13,6.902143,52.221827,Room,167
20,5.104377,51.559754,Room,260
8,4.279178,52.068633,Room,350
10,5.95262,51.984818,Room,292
18,4.82816,52.37318,Room,700
12,5.459584,51.454283,Room,330
35,4.356338,52.009833,Apartment,650
23,4.908275,52.343947,Room,550
80,5.866859,51.839142,Apartment,578
22,4.908275,52.343947,Room,550
12,4.553514,51.911873,Room,557
23,6.55749,53.23374,Studio,515
14,4.554321,51.912178,Room,602
13,4.554321,51.912178,Room,557
12,5.139264,52.103862,Room,565
32,5.816639,53.201719,Room,500
14,6.875476,52.203897,Room,250
60,5.671846,50.878965,Apartment,800
15,5.083334,51.562826,Room,310
16,6.898992,52.228417,Room,230
18,6.898992,52.228417,Room,230
25,4.955614,52.317811,Studio,1000
80,4.893831,52.35603,Apartment,1400
7,4.836705,52.358971,Room,500
14,4.836705,52.358971,Room,550
14,3.5782,51.442957,Room,390
31,5.651326,50.834587,Room,350
65,4.892903,52.376235,Apartment,1650
25,5.681715,50.851443,Apartment,585
16,5.706606,50.865254,Room,395
52,5.710803,50.861579,Room,495
102,5.678345,50.849274,Apartment,1850
27,5.953549,52.211446,Apartment,828
10,4.947237,52.325317,Room,700
14,4.684615,51.808876,Room,465
22,4.408793,51.920194,Room,550
14,6.846792,52.246538,Room,265
22,6.884959,52.232287,Room,400
10,5.139912,52.064102,Room,300
6,5.972368,51.987123,Room,280
16,4.351972,52.023178,Room,325
12,5.067629,51.551634,Room,265
28,5.121574,52.09795,Apartment,1000
12,5.305136,51.732989,Room,380
12,4.509,51.898596,Room,450
13,6.975364,52.213909,Room,330
8,4.917429,52.412083,Room,600
13,6.899375,52.222049,Room,250
50,4.666315,52.299697,Apartment,850
8,6.558886,53.229264,Room,190
22,4.894635,52.599784,Room,400
19,6.546767,53.235425,Room,395
16,4.873577,52.384198,Room,690
