,areaSqm,latitude,longitude,propertyType,rent,shared
5111,18,51.580649,4.793145,Room,435,1
5112,42,52.373616,4.867425,Apartment,1150,0
5113,16,53.211656999999995,6.547478,Room,350,1
5114,13,53.232703,6.571003999999999,Room,308,1
5115,14,52.227538,6.9140820000000005,Room,290,1
5116,14,52.090513,5.139627,Room,680,1
5117,12,50.849831,5.681445,Room,395,0
5118,15,52.147827,4.4835400000000005,Room,330,1
5119,22,52.346160999999995,4.858721,Room,600,1
5120,65,52.269368,6.812771000000001,Room,395,1
5121,16,52.231578999999996,6.855459,Room,310,1
5122,75,52.156558000000004,5.389288,Apartment,1150,0
5123,52,52.325238,4.976775,Apartment,1500,0
5124,18,52.350553000000005,4.850651999999999,Room,850,1
5125,11,51.923127,4.494125,Room,360,1
5126,18,51.923127,4.494125,Apartment,420,0
5127,20,52.135940999999995,5.344907,Room,310,1
5128,17,51.995048,4.335993,Room,358,1
5129,90,53.170837,6.599715,Apartment,1250,0
5130,20,52.368365999999995,4.942875,Room,650,1
5131,24,53.206697999999996,5.776559,Room,450,1
5132,10,52.325043,4.947535,Room,550,1
5133,8,51.594004,4.7900730000000005,Room,270,1
5134,28,52.297278000000006,4.955973999999999,Studio,750,0
5135,15,51.762462,5.716355999999999,Room,400,1
5136,28,52.116503,5.074432,Studio,840,0
5137,47,50.85107,5.689147,Apartment,850,0
5138,16,52.013976,5.416868,Room,335,1
5139,9,52.408608,4.899066,Room,475,1
5140,15,52.109804,5.0986910000000005,Room,500,1
5141,12,53.211307999999995,6.539199,Room,612,1
5142,32,53.207072,5.7789589999999995,Room,500,1
5143,20,52.344862,4.816868,Room,625,1
5144,15,52.351979,5.004295,Room,600,1
5145,8,51.991475,4.358203,Room,294,1
5146,16,51.896333,4.507407,Room,550,1
5147,11,51.932919,4.427328,Room,420,1
5148,150,52.206144,5.074686,Apartment,4000,0
5149,53,51.889195,4.48501,Apartment,795,0
5150,96,51.890243,4.484095,Apartment,1395,0
5151,13,53.23219,6.580516,Room,345,0
5152,26,53.22814,6.561792999999999,Studio,675,0
5153,39,52.157282,5.398763,Apartment,775,0
5154,45,52.070819,5.092518,Studio,900,0
5155,12,52.110199,5.082487,Room,550,1
5156,15,52.242169,6.8928020000000005,Room,350,1
5157,20,51.609642,5.556013,Room,220,0
5158,12,52.365043,4.659657,Room,450,1
5159,20,53.215298,6.552662000000001,Room,315,0
5160,50,52.783499,6.893215,Anti-squat,254,1
5161,45,52.086443,4.300026,Apartment,650,0
5162,32,51.552322,5.077163,Studio,719,0
5163,10,51.888586,4.4620940000000004,Room,516,1
5164,18,52.309803,4.957535,Room,550,1
5165,160,52.295379,4.846697,Apartment,1950,0
5166,26,52.177126,4.859255999999999,Studio,850,0
5167,86,52.273469,5.163195,Apartment,1295,0
5168,112,52.273469,5.163195,Apartment,1595,0
5169,34,51.564053,5.006752,Studio,995,0
5170,25,51.564053,5.006752,Studio,895,0
5171,180,51.537304,5.087098999999999,Apartment,2250,0
5172,21,51.564053,5.006752,Studio,795,0
5173,63,51.548539,5.065891000000001,Apartment,995,0
5174,38,51.583839000000005,5.079894,Apartment,645,0
5175,40,51.583839000000005,5.079894,Apartment,755,0
5176,84,52.216739000000004,6.874732000000001,Apartment,795,0
5177,12,52.226537,6.913297,Room,295,0
5178,73,52.214568,5.9593739999999995,Apartment,895,0
5179,35,51.559827,5.071233,Apartment,690,0
5180,107,51.690979,5.335647,Apartment,1296,0
5181,90,51.68685,5.29995,Apartment,1150,0
5182,42,51.886796999999994,4.486338,Apartment,750,0
5183,45,52.371217,4.908529,Apartment,1475,0
5184,12,53.215374,6.567842,Room,326,1
5185,10,52.338776,4.918996,Room,750,1
5186,30,51.914669,4.434512000000001,Room,550,1
5187,30,52.369116,4.875104,Studio,1150,1
5188,20,51.925052,4.482957,Apartment,950,1
5189,15,51.925052,4.482957,Apartment,850,1
5190,18,52.229617,5.189571,Room,450,1
5191,10,52.232508,6.905154,Room,325,1
5192,10,52.232508,6.905154,Room,325,1
5193,10,52.232508,6.905154,Room,325,1
5194,13,51.932034,4.463101,Room,400,1
5195,20,52.232685,5.968342,Room,450,1
5196,12,52.366939,4.894399,Room,875,1
5197,15,50.914541,5.9613309999999995,Room,365,1
5198,15,53.232746,6.575033,Room,300,1
5199,87,52.357568,4.904064,Apartment,2500,0
5200,27,51.545427000000004,5.0612330000000005,Room,695,0
5201,30,51.427902,5.478325,Apartment,1095,0
5202,15,50.865254,5.706606,Room,375,0
5203,20,51.125787,5.946269,Room,435,1
5204,12,52.007294,4.3514550000000005,Room,425,1
5205,45,52.155621999999994,4.475761,Apartment,500,1
5206,15,52.365247,4.882005,Room,1500,1
5207,85,52.384153999999995,4.636921,Apartment,1900,0
5208,12,51.981590000000004,5.951467,Room,360,1
5209,18,51.554322,5.226329,Room,675,0
5210,20,52.213909,6.975364,Room,330,1
5211,18,52.355731,4.912074,Room,1164,0
5212,12,52.213909,6.975364,Room,315,1
5213,14,52.407455,4.901306,Room,425,1
5214,12,51.914527,4.459182,Room,510,1
5215,60,52.021837,5.038215,Apartment,995,0
5216,10,52.110199,5.082487,Studio,550,1
5217,13,53.231625,6.528521,Apartment,250,0
5218,25,51.500605,3.891262,Room,220,1
5219,30,51.526635999999996,6.036161,Room,235,1
5220,20,50.89354,5.978391,Room,222,1
5221,22,51.981846999999995,5.923122,Apartment,445,0
5222,25,51.644290999999996,5.290356,Studio,569,1
5223,17,51.921123,4.5053279999999996,Room,857,0
5224,60,52.045644,5.6686559999999995,Apartment,890,0
5225,16,52.218755,5.947328,Room,395,1
5226,25,51.887516,4.483939,Room,500,1
5227,20,52.127158,5.602807,Room,450,0
5228,8,52.078346999999994,4.333048000000001,Room,300,1
5229,29,53.226517,6.553785,Room,475,1
5230,13,53.21700799999999,6.558184,Room,380,1
5231,13,53.21700799999999,6.558184,Room,380,1
5232,14,52.246596000000004,6.847657000000001,Room,287,0
5233,16,52.195204,6.872347,Room,450,1
5234,12,52.112486,5.177232,Room,350,1
5235,12,52.953984,5.880898999999999,Room,300,1
5236,14,53.230155,6.567375999999999,Room,275,1
5237,50,51.92023,4.452776,Room,750,1
5238,40,51.92023,4.452776,Room,685,1
5239,40,51.92023,4.452776,Room,685,1
5240,8,51.92023,4.452776,Room,450,1
5241,36,51.943079,4.556545,Room,600,1
5242,16,51.566702,5.0873800000000005,Room,285,0
5243,20,51.91814,4.446186,Room,575,1
5244,25,52.235358000000005,5.191626,Room,415,1
5245,12,51.829115,5.818221,Room,500,1
5246,45,52.472967000000004,4.642014,Apartment,850,0
5247,6,52.378794,4.8579870000000005,Room,500,1
5248,10,53.21462,6.5457849999999995,Room,410,1
5249,17,52.22204,5.175101000000001,Studio,550,0
5250,11,51.4369,5.467492,Room,310,1
5251,20,52.320498,4.9850699999999994,Room,550,1
5252,8,52.383192,4.798265,Room,510,1
5253,14,52.313936,4.978822,Room,600,1
5254,16,53.229623,6.5247589999999995,Room,325,1
5255,15,51.582761,4.759057,Room,425,1
5256,16,51.436023,5.469384,Room,240,1
5257,25,53.20816899999999,6.557048,Room,330,0
5258,14,51.817681,4.774934,Room,360,1
5259,10,52.073153000000005,4.271447,Room,550,1
5260,20,51.886058,4.462974,Room,450,1
5261,16,52.158873,4.4940739999999995,Room,600,1
5262,11,51.550734000000006,5.065892,Room,270,1
5263,12,53.220533999999994,6.581085000000001,Room,360,1
5264,35,51.849342,5.845264,Studio,520,0
5265,16,52.209871,6.87131,Room,290,1
5266,28,53.229838,6.561967,Room,410,1
5267,18,52.090596999999995,5.244307,Room,695,1
5268,69,52.217278,6.876149000000001,Apartment,1150,0
5269,17,52.218918,6.88547,Room,550,0
5270,65,50.844578999999996,5.671751,Apartment,890,0
5271,65,52.217166999999996,6.889583999999999,Apartment,995,0
5272,15,52.064219,4.290686,Room,600,1
5273,65,52.36882,4.86132,Apartment,1300,0
5274,50,52.108683,5.104215,Apartment,1250,0
5275,20,52.090596999999995,5.244307,Room,750,1
5276,10,52.220355,6.897158,Room,270,0
5277,11,52.352946,4.846889,Room,700,1
5278,45,52.366509,4.869061,Apartment,1250,0
5279,28,50.864936,5.713217,Room,485,1
5280,13,52.097974,5.05276,Room,550,1
5281,12,52.380444,4.820481,Room,650,1
5282,50,52.348053,4.888380000000001,Apartment,950,0
5283,15,51.893839,4.501844999999999,Room,500,1
5284,10,52.072753000000006,4.31332,Room,1,1
5285,12,52.352228000000004,5.153308999999999,Room,450,0
5286,13,52.206876,6.801741000000001,Room,255,1
5287,15,52.57093100000001,4.700115,Room,475,1
5288,42,52.15226,5.379852,Apartment,975,0
5289,15,52.100831,5.098152,Studio,440,1
5290,24,53.224848,6.5612330000000005,Room,475,1
5291,12,52.519484,6.097917,Room,425,1
5292,25,52.372624,4.906256,Room,750,1
5293,36,51.988716,5.911835,Studio,900,0
5294,59,52.375831,4.857367,Apartment,1650,0
5295,33,51.592099,4.785759,Studio,675,1
5296,14,52.05128,5.670108,Room,325,1
5297,17,52.317421,4.957021,Room,550,1
5298,35,53.212672,6.549149,Apartment,810,0
5299,15,52.095859000000004,5.2281010000000006,Room,274,1
5300,15,51.437284999999996,5.519379,Room,310,1
5301,15,52.088639,5.094571,Room,425,1
5302,28,51.990718,5.917064,Studio,720,0
5303,20,52.356887,4.826766,Room,850,0
5304,20,52.344695,4.911894,Room,900,1
5305,100,51.922654,4.45874,Apartment,1400,0
5306,18,53.207738,6.552287000000001,Room,320,1
5307,12,51.968758,5.661196,Room,285,1
5308,10,52.054159999999996,4.297505,Room,275,1
5309,81,52.09022,4.274322,Apartment,1250,0
5310,50,52.376383000000004,4.859967,Apartment,1500,0
5311,65,52.348496999999995,4.848731,Apartment,1650,0
5312,28,51.990718,5.917064,Apartment,720,0
5313,12,51.984818,5.95262,Room,375,0
5314,44,51.549158,5.0985510000000005,Apartment,895,0
5315,16,51.887632,4.461742,Room,395,0
5316,100,51.395312,5.472509,Apartment,1295,0
5317,85,51.403622,5.3967339999999995,Apartment,1195,0
5318,26,51.439048,5.4590629999999996,Apartment,875,0
5319,15,53.199938,6.574472999999999,Room,346,0
5320,65,52.156548,5.39353,Apartment,1020,0
5321,30,52.95979499999999,5.922118,Room,515,1
5322,16,52.95979499999999,5.922118,Room,406,1
5323,20,50.837544,5.659483,Studio,400,0
5324,165,51.913177000000005,4.386195,Apartment,1695,0
5325,70,51.909318,4.398413,Apartment,1095,0
5326,47,51.931319,4.469426,Apartment,799,0
5327,24,52.321006,4.972859,Room,700,1
5328,12,52.374736,4.819151000000001,Room,580,1
5329,35,52.095044,5.121636,Room,530,1
5330,115,51.897384,4.525032,Apartment,1750,0
5331,14,51.985475,5.956876,Room,350,1
5332,97,51.918143,4.46095,Apartment,1425,0
5333,50,51.918143,4.46095,Apartment,895,0
5334,25,52.37369,4.822058,Studio,1295,0
5335,58,53.212499,6.557517999999999,Apartment,975,0
5336,102,51.926521,4.464199,Apartment,1350,0
5337,10,52.354612,4.795157,Room,780,1
5338,16,51.583795,4.759557,Room,365,1
5339,63,52.296434000000005,4.920306,Apartment,875,0
5340,12,51.428327,5.509011,Room,355,1
5341,80,53.197756999999996,6.570086999999999,Apartment,730,0
5342,70,52.409,4.921747,Apartment,1200,0
5343,15,52.230782,6.902806,Room,290,1
5344,15,51.91957,4.475107,Room,681,1
5345,12,51.564113,5.047717,Room,350,1
5346,60,51.564113,5.047717,Apartment,675,1
5347,14,52.380463,4.869109,Room,500,1
5348,7,51.575823,5.03866,Room,350,1
5349,40,51.769669,5.335984,Anti-squat,254,1
5350,40,53.222046999999996,6.586602,Room,365,1
5351,30,52.131735,5.026468,Room,600,1
5352,53,51.841103000000004,5.854497,Apartment,900,1
5353,16,53.230835,6.570345,Room,380,1
5354,12,53.220347,6.572763,Room,245,1
5355,30,52.136520000000004,5.754125,Apartment,650,0
5356,100,53.20139399999999,5.7984849999999994,Apartment,935,0
5357,60,51.922522,4.48305,Apartment,1295,0
5358,10,51.985475,5.956876,Room,300,1
5359,55,51.922527,4.483365,Apartment,1195,0
5360,80,52.787577,6.8954,Apartment,720,0
5361,17,53.211656999999995,6.547478,Room,350,1
5362,58,52.376684000000004,4.901507,Apartment,1650,0
5363,52,51.437234000000004,5.4664470000000005,Apartment,1000,0
5364,61,51.694587,5.307384,Apartment,1095,0
5365,125,51.711878000000006,5.306692,Apartment,1200,0
5366,100,51.930264,4.470098999999999,Apartment,1495,0
5367,32,53.232240000000004,6.572627000000001,Apartment,907,0
5368,8,52.347242,4.865626,Room,500,0
5369,6,52.368058000000005,4.8529029999999995,Room,400,1
5370,26,53.216435,6.565575999999999,Apartment,895,0
5371,24,53.232240000000004,6.572627000000001,Studio,818,0
5372,11,52.37534,4.839019,Room,950,0
5373,20,52.079826000000004,4.28782,Room,850,1
5374,15,52.0438,4.488697,Room,350,1
5375,80,52.494375,4.756042,Apartment,1390,0
5376,10,52.334255,4.973326999999999,Room,900,1
5377,20,51.901258,4.489589,Room,590,1
5378,16,51.894133000000004,4.492083,Room,495,0
5379,20,51.920125,4.4730300000000005,Room,650,1
5380,130,51.721497,5.308407,Apartment,1150,0
5381,11,52.189312,6.9077779999999995,Room,305,1
5382,28,51.479195000000004,5.659827,Studio,775,0
5383,28,51.479195000000004,5.659827,Studio,775,0
5384,27,51.479195000000004,5.659827,Studio,750,0
5385,12,52.077678000000006,5.094604,Room,450,1
5386,17,52.097195,5.106358,Room,405,1
5387,110,52.367856,4.879901,Apartment,2250,0
5388,24,52.323341,4.963205,Room,950,1
5389,22,52.323341,4.963205,Room,850,1
5390,60,50.849022,5.691747,Apartment,1400,0
5391,15,50.849882,5.725641,Studio,365,0
5392,12,52.162842,4.489241000000001,Room,320,1
5393,35,52.006949,6.035093,Room,545,1
5394,24,52.153967,4.498714,Room,400,1
5395,17,52.323341,4.963205,Room,750,1
5396,28,52.097184999999996,5.110707,Studio,800,0
5397,42,52.083979,5.13668,Studio,975,0
5398,18,52.095991,5.10596,Room,635,1
5399,27,52.065975,4.323258,Studio,510,0
5400,58,52.352838,4.900279,Apartment,1650,0
5401,69,52.377359000000006,4.848105,Apartment,1200,0
5402,65,52.384128000000004,4.835948,Apartment,1500,0
5403,12,52.009204,4.372954,Room,430,1
5404,55,52.095325,5.107351,Apartment,1000,0
5405,18,52.417342,4.889833,Room,500,1
5406,8,53.204826000000004,6.560167,Room,290,1
5407,20,51.921822999999996,4.514074,Room,399,1
5408,16,53.227502,6.563953999999999,Room,335,1
5409,16,53.221318999999994,6.580754,Room,325,1
5410,12,52.062362,4.336631,Room,500,1
5411,56,52.074073999999996,4.307338,Apartment,895,0
5412,9,53.196636,6.576869,Room,320,1
5413,25,51.582077000000005,4.756677,Room,400,0
5414,27,52.110355,5.113866000000001,Room,799,0
5415,12,52.29497,4.980539,Room,600,1
5416,15,52.019189000000004,4.34936,Room,425,1
5417,16,51.378644,6.186698000000001,Room,430,1
5418,65,53.219838,6.5653369999999995,Apartment,900,0
5419,45,51.5598,5.076535,Apartment,960,0
5420,19,51.723715999999996,5.313919,Room,449,0
5421,63,52.223956,5.154962,Apartment,1200,0
5422,60,51.914619,4.446907,Apartment,850,0
5423,8,51.563959000000004,5.073286,Room,220,1
5424,74,52.111765999999996,5.114947,Apartment,1300,0
5425,16,52.251177,6.849624,Room,350,1
5426,60,52.369383,4.915007,Studio,500,0
5427,16,52.346115000000005,4.86987,Room,500,0
5428,22,51.964991,4.578782,Room,650,1
5429,33,53.219311,6.573064,Apartment,875,0
5430,14,52.227538,6.9140820000000005,Room,290,1
5431,52,52.35322,4.887192,Room,950,1
5432,12,51.891346,4.5082260000000005,Room,350,1
5433,13,53.23219,6.580516,Apartment,345,0
5434,10,53.23219,6.580516,Room,310,0
5435,10,52.077365,5.095968,Room,600,1
5436,22,52.078879,4.289162999999999,Room,420,1
5437,20,53.224943999999994,6.578083,Room,400,1
5438,94,52.068796999999996,4.326926,Apartment,1550,0
5439,80,53.217369999999995,6.54455,Apartment,990,1
5440,18,52.066196000000005,5.139106,Room,320,1
5441,16,53.196653000000005,6.578394,Room,610,1
5442,15,52.334499,4.914039,Room,780,1
5443,10,51.994491,4.357401,Room,285,1
5444,60,52.389722,4.87938,Apartment,900,0
5445,14,52.377955,4.895676,Room,740,1
5446,25,51.968174,5.667834,Room,425,1
5447,25,51.968174,5.667834,Room,425,1
5448,20,51.968174,5.667834,Room,400,1
5449,14,52.368126000000004,4.92598,Room,600,1
5450,30,53.209573999999996,5.805137,Room,450,0
5451,12,52.798636,6.9342619999999995,Room,300,1
5452,10,53.226893000000004,6.527908,Room,305,1
5453,45,52.361162,4.889412,Apartment,1500,0
5454,45,51.890896000000005,4.48332,Apartment,795,0
5455,80,52.373315000000005,4.635823,Apartment,1150,1
5456,15,52.319255,4.946724,Room,500,0
5457,29,52.370908,4.864952,Studio,1200,0
5458,16,53.222712,6.5899589999999995,Room,340,1
5459,13,52.076959,4.305535,Room,425,1
5460,12,52.083556,4.2941910000000005,Room,420,1
5461,15,50.859593,5.673636,Studio,425,1
5462,13,52.398267,4.95032,Room,750,1
5463,10,52.398267,4.95032,Room,700,1
5464,10,52.398267,4.95032,Room,650,1
5465,12,51.571921,5.094337,Room,220,0
5466,84,52.528825,6.081498000000001,Apartment,900,0
5467,216,52.474481999999995,6.070805,Apartment,2500,0
5468,80,52.29852,4.858589,Apartment,1450,0
5469,160,52.400028000000006,5.011261,Apartment,2595,0
5470,13,52.352546999999994,6.671730999999999,Room,290,0
5471,50,51.917739000000005,4.421673,Apartment,995,0
5472,75,52.27613,5.97835,Apartment,700,0
5473,135,51.563767,5.0733559999999995,Apartment,985,0
5474,26,51.575176,5.079901,Studio,605,0
5475,22,52.662341000000005,5.198475,Room,250,0
5476,19,50.836031,5.655002,Room,285,1
5477,13,53.216640000000005,6.549036,Room,375,1
5478,16,52.012347999999996,4.352052,Room,330,1
5479,20,51.918469,4.448919999999999,Room,700,1
5480,50,52.509944,4.947613,Apartment,1285,1
5481,30,53.20727900000001,5.797605,Studio,600,0
5482,17,52.345075,4.870696,Room,450,1
5483,18,52.37318,4.82816,Room,700,1
5484,6,51.571967,4.7460309999999994,Room,299,1
5485,10,53.223079000000006,6.564883,Room,295,1
5486,10,52.195194,6.886058,Room,325,0
5487,23,51.894641,4.493639,Studio,650,0
5488,18,51.942525,4.469747,Room,395,1
5489,60,52.72664,4.666486,Apartment,799,0
5490,17,51.994491,4.357401,Room,448,1
5491,30,52.085516,5.143177,Room,400,1
5492,11,52.216725,6.877244,Room,220,1
5493,14,51.911208,4.552668,Room,528,1
5494,20,52.354088,4.9309449999999995,Room,850,1
5495,18,51.915768,4.4579580000000005,Room,500,1
5496,16,52.41925,4.896227,Room,800,1
5497,18,52.059891,4.324948,Room,625,1
5498,35,52.355406,4.787604,Apartment,650,1
5499,10,52.338776,4.918996,Room,750,1
5500,30,52.005122,4.3676449999999996,Room,530,1
5501,16,51.378737,6.182437999999999,Room,360,1
5502,10,52.012557,4.732901,Room,310,1
5503,60,53.209665,6.568578,Apartment,895,0
5504,25,52.078721,4.283723,Room,510,1
5505,9,51.956726,4.544468,Room,275,1
5506,16,52.631492,4.733961,Room,400,1
5507,89,51.450334000000005,5.476349,Apartment,1400,0
5508,65,52.326178000000006,4.875045,Apartment,1495,0
5509,52,51.426573,5.489402,Apartment,950,0
5510,68,50.850497999999995,5.699629,Apartment,990,0
5511,13,50.846211,5.675184,Room,293,0
5512,25,53.234193999999995,6.502728,Room,415,0
5513,9,51.822171999999995,5.797016,Room,400,0
5514,16,51.822171999999995,5.797016,Room,500,1
5515,70,52.369358,4.8886389999999995,Apartment,1400,0
5516,57,52.269904,6.155545,Apartment,660,0
5517,15,53.221531999999996,6.5510660000000005,Room,370,1
5518,30,52.341747,4.810198000000001,Room,750,1
5519,18,50.849995,5.674688,Room,425,1
5520,18,52.080908,4.31785,Room,390,1
5521,12,53.231665,6.52123,Room,250,1
5522,72,52.066674,5.100909,Apartment,1270,0
5523,25,52.139428,4.465425,Studio,550,0
5524,14,52.405986999999996,5.302163,Room,400,1
5525,28,52.332972,4.795969,Room,450,1
5526,60,52.385775,4.62332,Apartment,800,0
5527,20,51.983461,5.899883,Room,380,1
5528,35,52.51146899999999,6.096891,Studio,425,1
5529,25,53.220591000000006,6.546646,Room,485,1
5530,18,52.399614,5.318805,Room,450,0
5531,40,52.366093,4.5716019999999995,Apartment,625,1
5532,9,52.377352,4.8056790000000005,Room,650,1
5533,15,53.218278000000005,6.563452000000001,Room,380,1
5534,16,53.214307,6.560897,Room,480,1
5535,8,52.220894,6.907835,Room,275,1
5536,24,51.792839,5.843504,Studio,320,0
5537,20,52.389526000000004,5.2249550000000005,Studio,433,1
5538,11,51.922733,4.473235,Room,800,1
5539,56,52.3737,4.8474900000000005,Apartment,1695,0
5540,9,51.911295,4.503857,Room,468,1
5541,30,51.622943,4.853892,Studio,695,0
5542,14,53.217521999999995,6.563702,Room,343,1
5543,53,51.891083,4.487794999999999,Apartment,720,0
5544,40,52.074543,4.310157,Apartment,799,0
5545,25,51.58709,4.768307,Room,450,1
5546,90,52.216481,6.894852,Apartment,1200,0
5547,15,51.965905,5.66212,Room,320,0
5548,15,51.965905,5.66212,Room,320,1
5549,28,52.329893,4.9625900000000005,Room,835,1
5550,60,52.221361,6.897239,Apartment,795,0
5551,10,51.913459,4.508324,Room,382,1
5552,22,51.930595000000004,4.477595,Room,650,1
5553,12,53.169013,6.726294,Room,285,1
5554,22,52.077723,6.229356,Room,495,1
5555,11,52.235358000000005,5.191626,Room,360,1
5556,8,53.230633999999995,6.574495,Room,290,1
5557,14,52.196805,6.885519,Room,375,0
5558,17,51.705313000000004,5.30229,Room,525,1
5559,20,51.857166,4.374965,Room,725,1
5560,12,51.936134,4.341525,Room,390,0
5561,14,53.220851,6.524179,Room,600,1
5562,15,52.345583000000005,4.824278,Room,780,1
5563,16,52.092696000000004,5.0902769999999995,Room,675,1
5564,14,51.994138,5.975764,Room,570,1
5565,65,52.232544,5.185519,Apartment,950,0
5566,18,51.815179,4.711688,Room,450,1
5567,12,52.381419,4.845377,Room,675,1
5568,26,52.387375,4.885489,Studio,915,0
5569,10,52.393283000000004,4.641532,Room,875,1
5570,12,52.3103,4.98161,Room,500,1
5571,17,53.218278000000005,6.563452000000001,Room,378,1
5572,41,52.378161,4.635174,Room,895,1
5573,14,51.971129,5.595535,Room,400,1
5574,15,52.365247,4.882005,Room,1500,1
5575,20,51.425740999999995,5.46627,Studio,405,1
5576,18,51.451837,5.462346,Room,375,1
5577,26,51.881661,4.550518,Room,545,1
5578,15,52.349567,4.90372,Room,820,1
5579,12,51.643414,5.960815,Room,400,0
5580,14,52.353831,4.831366,Room,660,0
5581,70,52.352354,4.8972620000000004,Apartment,1250,0
5582,75,51.838946,5.866263,Apartment,1220,1
5583,34,53.191235999999996,6.557765,Room,295,1
5584,15,52.356543,4.822207,Room,650,1
5585,13,52.099081,5.117958,Room,316,1
5586,11,53.214878000000006,6.576872,Room,300,1
5587,26,52.005802,4.368575,Studio,527,0
5588,12,50.851133000000004,5.6798660000000005,Room,295,1
5589,12,52.0022,4.351079,Room,300,1
5590,9,52.162427,4.49416,Room,325,1
5591,12,52.155612,4.487351,Room,300,1
5592,20,53.197796,5.802674,Room,325,1
5593,12,52.008520000000004,4.3906279999999995,Room,375,1
5594,15,52.278359,6.793682,Room,350,1
5595,13,52.364585,4.883269,Room,545,1
5596,16,50.825317999999996,5.726136,Room,345,1
5597,9,52.357698,4.807989,Room,600,1
5598,36,52.215953000000006,5.172928,Apartment,995,0
5599,90,51.835356,5.8727480000000005,Apartment,800,0
5600,13,52.388278,5.181269,Room,435,1
5601,12,51.557788,5.076438,Room,295,1
5602,18,52.222338,6.911486999999999,Room,235,0
5603,12,52.421603000000005,4.822851,Studio,475,0
5604,20,52.3574,4.788871,Room,800,1
5605,10,52.059012,4.324701,Room,595,1
5606,10,52.059012,4.324701,Room,550,1
5607,15,51.839371,5.874015,Room,395,1
5608,20,52.533823,6.1128860000000005,Room,345,1
5609,18,51.556663,5.081533,Room,299,0
5610,20,52.059012,4.324701,Apartment,975,1
5611,53,52.378454,4.812043,Apartment,1350,0
5612,8,51.688390000000005,5.321525,Room,290,1
5613,26,50.847498,5.677899,Room,579,1
5614,49,53.221495,6.565561,Room,568,1
5615,15,53.249012,6.5822270000000005,Room,475,1
5616,15,52.37187,4.858023,Room,680,0
5617,14,52.056753,4.298185,Room,370,1
5618,15,52.372339000000004,4.857205,Apartment,700,1
5619,16,52.262529,4.6291080000000004,Room,380,1
5620,14,53.221495,6.565561,Room,310,1
5621,70,52.348374,4.786271,Studio,1100,0
5622,12,52.372031,4.862211,Room,850,1
5623,12,52.33709,5.222683999999999,Room,390,1
5624,16,52.226409000000004,6.89117,Room,355,1
5625,7,51.817083000000004,5.846359,Room,375,1
5626,20,51.831295000000004,5.842593,Room,475,1
5627,20,51.830496999999994,5.8467709999999995,Room,475,1
5628,26,51.445634000000005,5.450715,Studio,418,0
5629,16,52.147791999999995,4.4831129999999995,Room,330,1
5630,45,52.472967000000004,4.642014,Apartment,850,0
5631,40,53.202146,5.7832230000000004,Studio,495,0
5632,10,52.190047,6.910253,Room,365,1
5633,12,52.190047,6.910253,Room,390,1
5634,12,50.853759000000004,5.691047,Room,450,1
5635,75,52.08363,5.117287999999999,Apartment,1500,0
5636,13,52.380458000000004,4.656897,Room,595,1
5637,16,52.09147,5.1028519999999995,Room,315,1
5638,18,52.377464,4.855169,Room,875,0
5639,25,52.169678999999995,5.3930739999999995,Room,635,1
5640,40,52.360535999999996,4.891398000000001,Studio,1000,1
5641,40,52.390114000000004,4.882264,Apartment,380,0
5642,11,51.923854999999996,4.487068,Room,385,1
5643,145,52.106854,4.271922,Apartment,2950,0
5644,47,51.895185999999995,4.504236,Apartment,845,0
5645,91,51.896632000000004,4.509335,Apartment,1260,0
5646,16,51.887632,4.461742,Room,495,0
5647,50,51.986866,5.897814,Apartment,745,0
5648,83,51.982954,5.909954,Apartment,1150,0
5649,30,53.202515000000005,5.799884,Apartment,615,0
5650,12,51.443614000000004,3.576054,Room,325,1
5651,12,52.085901,5.132784,Room,430,1
5652,14,52.365223,4.856898999999999,Room,750,1
5653,65,52.364785999999995,4.877979,Apartment,1800,0
5654,20,53.241886,6.6140740000000005,Room,415,1
5655,11,52.195194,6.886058,Room,325,1
5656,62,51.693756,5.319504,Apartment,1150,0
5657,10,53.217397,5.80502,Room,198,0
5658,24,52.376506,4.892301,Room,400,0
5659,70,51.57132,4.997631,Room,430,1
5660,15,51.612074,4.786198000000001,Room,750,1
5661,23,50.856802,5.6894730000000004,Room,805,0
5662,23,50.856802,5.6894730000000004,Room,828,0
5663,22,52.135369,5.012632,Room,450,1
5664,60,53.19993,5.739571,Room,450,1
5665,25,51.911941,4.463075,Room,700,1
5666,17,51.926418,4.505222,Room,595,1
5667,17,52.220562,6.913071,Room,340,1
5668,70,51.930997,4.465913,Apartment,1400,0
5669,20,52.204592,6.887753,Room,400,1
5670,32,52.354894,4.835342,Studio,654,0
5671,50,53.230740000000004,6.526053,Apartment,895,0
5672,11,52.07463,5.130902,Room,330,1
5673,16,51.977581,5.677079,Room,336,1
5674,16,52.235325,5.195843,Room,435,1
5675,12,53.251298999999996,6.5897809999999994,Room,450,1
5676,20,52.214112,6.883448,Room,285,1
5677,16,52.382236,4.804907,Room,750,1
5678,13,51.915279,4.459229,Room,620,1
5679,71,52.177240000000005,4.504407,Apartment,1300,0
5680,50,52.392269,5.295182,Room,650,0
5681,15,51.932183,4.467706,Room,470,1
5682,28,53.215180000000004,6.565728,Room,500,1
5683,20,52.214874,6.906933,Room,290,1
5684,13,52.026070000000004,5.058072,Room,500,1
5685,20,52.221681,6.914333,Room,440,0
